ad_id,creative_id,ad_name,adgroup_name,adgroup_id,campaign_id,campaign_name,spend_90d,creator,tiktok_link,tiktok_item_id,refreshed_date
1864469606180914,,Linking in my ShopMy 🫶 #wayfair #wayfairfinds #homedecor #interiordesign #home,Spark_Sideboard_Broad,1845523675693186,1845522176114754,Evergreen VSA Broad Web,921.74,nathaly0324,https://www.tiktok.com/@nathaly0324/video/7636048138062548255?lang=en,7636048138062548255,2026-08-11
1871450434714770,,It’s not finished yet! Also plates on either side of the mirror coming soon!!  #firsthouse #firsthome #homedecor #platewall @Wayfair _search_emmaraenfranklin_tables_broad_LF,Spark_Tables_Broad_LF,1871339966771506,1871338571302274,Evergreen VSA Broad Web LF,921.42,emmaraenfranklin,https://www.tiktok.com/@emmaraenfranklin/video/7658419688912801038?lang=en,7658419688912801038,2026-08-11
1871341517673762,,"I couldn't find a TV console that felt right for this wall, so I got creative and used 3 accent cabinets instead 🤍 I found these through @Wayfair Verified, which made it easier to discover pieces I felt confident bringing into my home. The extra storage is a bonus, and I love how they create one seamless custom look under the TV. #wayfair #livingroomdecor #homedecor #minimalisthome _pcp_brittneeaspen_verified_vsa_FF",Spark_Verified_Broad_FF,1871339822013521,1871339683323985,Evergreen VSA Broad Web FF,921.11,itsbrittneeaspen ,https://www.tiktok.com/@itsbrittneeaspen/video/7647234066227514655?lang=en,7647234066227514655,2026-08-11
1871342531307842,,"honestly one of my favorite wayfair finds so far, it pulled my whole living room together 🤍 linked in my Wayfair storefront under “My Living Room Links!” @Wayfair #wayfairfinds #wayfaircreator _ce_millwoodpines_dorne_sideboard_broad_LF",Spark_Sideboard_Broad_LF,1871339943478289,1871338571302274,Evergreen VSA Broad Web LF,920.77,ava.gallo,https://www.tiktok.com/@ava.gallo/video/7620991937406913823,7620991937406913823,2026-08-11
1871342866391169,,@Wayfair .. they had just what I needed. #newcouch #wayfair_redbarrel_kiall_sectional_broad_FF,Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,916.43,meghanrussell_,https://www.tiktok.com/@meghanrussell_/video/7556207735696608542?region=us_ttp,7556207735696608542,2026-08-11
1871343005635794,,Replying to @nakia Rickye Oak Trestle Table from @Wayfair  #blackmenoftiktok #housetohome #interiordesign #wayfairfinds _search_hokkudesigns_rickye_dining_table_broad_FF,Spark_Tables_Broad_FF,1871339812681090,1871339683323985,Evergreen VSA Broad Web FF,914.87,smoothepiphany,https://www.tiktok.com/@smoothepiphany/video/7603125192503643406,7603125192503643406,2026-08-11
1854213062388161,,me 🤝🏻 fun wallpaper & moody bedrooms PS taking any and all throw pillow cover suggestions for the bed 🫶🏻🫶🏻🫶🏻 @Wayfair #wayfairfinds,Spark_Art_Broad,1845522960254209,1845522176114754,Evergreen VSA Broad Web,902.67,juna_not_juno,https://www.tiktok.com/@juna_not_juno/video/7592686847340383519,7592686847340383519,2026-08-11
1863839002921121,,One step closer 🌱 #rug #wayfairfinds #smallapartment #homedecor,Spark_Rugs_Broad,1845523570298946,1845522176114754,Evergreen VSA Broad Web,892.07,littylitlizzzzz,https://www.tiktok.com/@littylitlizzzzz/video/7621340496668937502,7621340496668937502,2026-08-11
1871342551744593,,actually obsessed with the burl wood sideboard and it’s under $300 🌀 @Wayfair #wayfair #wayfairfinds #interiordesign #homedecor _search_millwoodpines_dorne_sideboard_broad_LF,Spark_Sideboard_Broad_LF,1871339943478289,1871338571302274,Evergreen VSA Broad Web LF,879.04,ultra.boogie,https://www.tiktok.com/@ultra.boogie/video/7636794455852354846?lang=en,7636794455852354846,2026-08-11
1871342915817553,,Unbox my new couch with me! ✨ #wayfair #wayfaircouch #whitecouch #livingroomdecor #couch #foryou #fyp #viral _search_latituderun_nyerere_sofa_broad_FF,Spark_Couches_Broad_2_FF,1871339758766146,1871339683323985,Evergreen VSA Broad Web FF,876.4,doseofdesta,https://www.tiktok.com/@doseofdesta/video/7276488421688741166?q=wayfair%20couch&t=1758721264835,7276488421688741166,2026-08-11
1871342879163506,,"😍 This couch instantly upgraded my space  🤍 I love the neutral color and modern vibe — exactly what I was looking for @Wayfair 🖇️ Mahwah 98"" Chenille Square Arm Sofa L-Shape Convertible Sectional Couches Sofas with Storage Chaise By Latitude Run #wayfair #wayfaircreator #home #livingroom #couch  _search_latituderun_mahwah_sofa_broad_FF",Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,872.97,sarabrinka,https://www.tiktok.com/@sarabrinka/video/7638474174532570398?lang=en,7638474174532570398,2026-08-11
1871341533037586,,gifted by Wayfair  It’s tiiiiiime!! Starting to decorate a bit more and what better way than with the viral Japandi trend 🫶🤭🏡 #homedecor #homedecorideas #homedecorinspo #japandi #minimalism _skeepers_itsmakaylin_japandi_viraltrends_FF,Spark_ViralTrends_Broad_FF,1871339827993714,1871339683323985,Evergreen VSA Broad Web FF,871.88,itsmakaylin,https://www.tiktok.com/@itsmakaylin/video/7654214962356751629?lang=en,7654214962356751629,2026-08-11
1858567564922082,,"When you have kids, your furniture better be LIFE PROOF 😅 This bouclé bench survived jumps, spills, and chaos — built to last & came fully assembled. Online furniture regret? I’ve been there. @Wayfair Verified… this is the shortcut to the good stuff. #furniturefinds #momlife #hometok #homedecor #interiordecor",Spark_Verified_Broad,1851727769933986,1845522176114754,Evergreen VSA Broad Web,867.47,carrieithome,https://www.tiktok.com/@carrieithome/video/7612434120135707935?lang=en,7612434120135707935,2026-08-11
1845524669704370,,"My new cabinet from @Wayfair the perfect piece to store our shoes, I’m obsessed #furniture #shoecabinet #storage #storagecabinet #entrywaydecor #moving #newhome  @Gap sweatsuit",Spark_ShoeStorage_Broad,1845523647532082,1845522176114754,Evergreen VSA Broad Web,863.34,kaylareisrn,https://www.tiktok.com/@kaylareisrn/video/7548149278233890079?lang=en,7548149278233890079,2026-08-11
1871342904747105,,"The best movie night couch, under 2k and she’s sooooo pretty!  Link in bio for details. Washable cushions, and adjustable to so many positions.#wayfair #wayfaircreator @Wayfair _search_wadelogan_arfsten_sectional_broad_FF",Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,858.86,citycactuscountry,https://www.tiktok.com/@citycactuscountry/video/7532662923521527071?region=us_ttp,7532662923521527071,2026-08-11
1871342216290465,,Same nightstand. Two different personalities. Which one is your vibe? Nightstands: @Wayfair  his vs hers nightstand | bedroom styling ideas and inspo | modern traditional bedroom | nightstand decor inspiration | lived in home aesthetic_search_everlyquinn_hazel_nightstand_set_broad_LF,Spark_BedroomFurniture_Broad_LF,1871339875265665,1871338571302274,Evergreen VSA Broad Web LF,849.69,effortlessinteriors,https://www.tiktok.com/@effortlessinteriors/video/7604947760621686029?lang=en,7604947760621686029,2026-08-11
1871340266844450,,gifted by Wayfair  Elevate your simple spaces to a calming escape with the Lanora Hand Tufted Wool Geometric Rug from  @Wayfair ☁️🧺  #laundryroom #laundryroominspo #wayfairfinds #wayfair #woolrug_skeepers_morganswagner5_japandi_viraltrends_LF,Spark_ViralTrends_Broad_LF,1871339983479858,1871338571302274,Evergreen VSA Broad Web LF,844.6,morganswagner5,https://www.tiktok.com/@morganswagner5/video/7655756428208114975?lang=en,7655756428208114975,2026-08-11
1871341416713506,,happy monday morning girlies!! let’s have a great week 🤍 #mondaymotivation #morningroutine #productivity #dailyhabits #healthandwellness _latituderun_neipert_sectional_broad_FF,Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,843.85,stephanieivette_,https://www.tiktok.com/@stephanieivette_/video/7558173321922202910,7558173321922202910,2026-08-11
1867180661781777,,Comment DAD and I’ll send you the links 👏  These may not be the FIRST outdoor upgrades people think about… but they’ve easily become two of the most-used pieces in our backyard setup this summer 🔥 #WayfairElevate #WayfairCreator #ad #FathersDay #thetidytrendy @Wayfair _wcp_elevate_thetidytrendy_fathersday_vsa,GTM_FathersDay,1851727769933970,1845522176114754,Evergreen VSA Broad Web,843.28,,https://www.tiktok.com/video/7647154698465643790,7647154698465643790,2026-08-11
1871342962652401,,obsessed with this buffet cabinet from @Wayfair #homedecor #decor #tvstand #homeimprovement #housetour _search_eberndesigns_designer_55curved_sideboard_broad_FF,Spark_Sideboard_Broad_FF,1871339790103586,1871339683323985,Evergreen VSA Broad Web FF,841.81,deannahasan,https://www.tiktok.com/@deannahasan/video/7628049954019364110?lang=en,7628049954019364110,2026-08-11
1871342784336930,,Color- textured ivory canvas is back in stock and on sale! Hurry before it sells out again ✨ @Wayfair  🔗 in bio in Linktree  #wayfair #bedframe #cozybedroom #bed #dupe _search_wadelogan_birzer_bed_broad_FF,Spark_Bed_Broad_FF,1871339709357409,1871339683323985,Evergreen VSA Broad Web FF,841.59,itsbrittneeaspen,https://www.tiktok.com/@itsbrittneeaspen/video/7565648875487284511,7565648875487284511,2026-08-11
1871342881540177,,day 1: turning our corner unit into a home 🕊 starting with the couch @Wayfair #newapartment #decorating #austincontentcreator #newcouch _search_latituderun_mauralia_sectional_broad_FF,Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,839.71,fallonfarrahss,https://www.tiktok.com/@fallonfarrahss/video/7556272628223331598?lang=en,7556272628223331598,2026-08-11
1864468139109426,,She’s not done but she’s cute \ud83d\ude0d #cleanwithme #girlapartment #pinkaesthetic #bedroomtour #makeupvanity,Spark_MakeupVanities_Broad,1851727743997041,1845522176114754,Evergreen VSA Broad Web,828.59,jadaalicait,https://www.tiktok.com/@jadaaliciat/video/7616115178047802655,7616115178047802655,2026-08-11
1868912571552305,,"We needed extra storage, a place for our glassware, and a spot to keep everything organized, and this bar cabinet checked all the boxes. It’s functional, adds character to the space, and finally gave us a home for all of our entertaining essentials. ✨ @Wayfair  #Wayfair #WayfairCreator #WayfairVerified #AD #BarCabinet _ltk_ivybronx_72h_barcabinet_broad",Spark_Kitchen_Broad,1845523218699345,1845522176114754,Evergreen VSA Broad Web,824.91,,https://www.tiktok.com/video/7654926627662613774,7654926627662613774,2026-08-11
1871342968470834,,"It was a brat to build, but other than that, she’s perfect!  #wayfair #wayfairfinds @Wayfair _search_millwoodpines_dorne_sideboard_broad_FF",Spark_Sideboard_Broad_FF,1871339790103586,1871339683323985,Evergreen VSA Broad Web FF,819.86,irelanddvbetta,https://www.tiktok.com/@irelandvbetta/video/7613154491310804254,7613154491310804254,2026-08-11
1845524076343394,,Building a vanity is NOT for the weak abeg  #fyp #vanity #vanitysetup #pov #relatable #wayfair #vanitymirror #africantiktok #blacktiktok #blackgirl #viralvideo #fypシ゚viral #contentcreator #blackcontentcreator #luxuryapartment #dallas #texas #vanitymakeup #fypage #apartmentliving #bedroommakeover,Spark_MakeupVanities_Broad_2,1845522212311074,1845522176114754,Evergreen VSA Broad Web,817.23,totally.lucy,https://www.tiktok.com/@totally.lucy/video/7444959600564096298?lang=en,7444959600564096298,2026-08-11
1867437197255761,,actually obsessed with the burl wood sideboard and it’s under $300 🌀 @Wayfair #wayfair #wayfairfinds #interiordesign #homedecor _search_millwoodpines_dorne_sideboard_broad,Spark_Sideboard_Broad,1845523675693186,1845522176114754,Evergreen VSA Broad Web,814.65,ultra.boogie,https://www.tiktok.com/@ultra.boogie/video/7636794455852354846?lang=en,7636794455852354846,2026-08-11
1867641215422753,,One of my favorite @Wayfair purchases so far. This mirror is the perfect statement piece to any space. The warmth and texture it added to my dining area is 🤌 I’m in love with how it looks! 🔗 in bio #WayfairElevate #WayfairCreator #Ad #Wayfair_wcp_birch_incy_banana_mirror_broad,Spark_Mirrors_Broad_2,1851727743997025,1845522176114754,Evergreen VSA Broad Web,810.6,,https://www.tiktok.com/video/7646521017942281486,7646521017942281486,2026-08-11
1870794052055265,,#WayfairPartner Creating a space that feels more like me with @Wayfair _clp_tulio_sasaya_bts_vsa,GTM_Parents_BTS_VSA,1851727732826433,1845522176114754,Evergreen VSA Broad Web,794.14,tulio_sasaya,https://www.tiktok.com/@tulio_sasaya/video/7659817001283570957,7659817001283570957,2026-08-11
1871342198497745,,This bed frame is so good you guys 😍 https://liketk.it/5Typt @Wayfair #wayfair #bedroom #bedroominspo _search_wadelogan_birzer_bed_broad_LF,Spark_Bed_Broad_LF,1871338707353857,1871338571302274,Evergreen VSA Broad Web LF,771.33,hasbrouckhome,https://www.tiktok.com/@hasbrouckhome/video/7607539866255019277?lang=en,7607539866255019277,2026-08-11
1864458321741890,,"gifted by Wayfair  For last minute mirror checks and a beautiful way to bounce light into the room, this Sabine Mirror added the perfect touch to our entry way ✨ @Wayfair  #homeinspo #entryway #sabinemirror #wayfair #wayfairathome",Spark_Mirrors_Broad_2,1851727743997025,1845522176114754,Evergreen VSA Broad Web,763.36,morganswagner5,https://www.tiktok.com/@morganswagner5/video/7619039759763082526?lang=en,7619039759763082526,2026-08-11
1872605115783730,,"Gifted by Wayfair ✨ If your entryway slowly turns into a pile of sneakers, boots, and “I’ll put these away later” shoes… same. This simple shoe rack completely cleaned up the chaos in my house and made the space look so much more put together. It holds up to 12 pairs and the natural wood actually looks nice enough to keep out instead of hiding in a closet. Honestly the best part is being able to walk in the door and not trip over a mountain of shoes anymore. Functional, simple, and it makes the whole space",Spark_ShoeStorage_Broad_LF,1871339936551121,1871338571302274,Evergreen VSA Broad Web LF,760.67,k_ketchup_,https://www.tiktok.com/@k_ketchup__/video/7615746841627479326?lang=en,7615746841627479326,2026-08-11
1863841529952385,,Take the guess work out of online shopping! @Wayfair Verified items are inspected by product specialist! #wayfair #wayfairfinds #wayfairverified #kitchenfinds #homefinds,Spark_Verified_Broad,1851727769933986,1845522176114754,Evergreen VSA Broad Web,752.05,emily.e.olson,https://www.tiktok.com/@emily.e.olson/video/7631996147229396254?lang=en,7631996147229396254,2026-08-11
1871342888125762,,@Wayfair my couch went viral for good reason it’s seriously the best affordable couch!! The link to the exact one is in my link tree in my bio🤍🤍🤍 #wayfair #wayfaircouch #comfycouch #nyccouch #wayfairfinds _search_latituderun_nyerere_couch_broad_FF,Spark_Couches_Broad_FF,1871339749665202,1871339683323985,Evergreen VSA Broad Web FF,750.98,arianapagliarulo,https://www.tiktok.com/@arianapagliarulo/video/7610480734641425678,7610480734641425678,2026-08-11
