ad_id,tiktok_item_id,identity_id,operation_status,ad_name,adgroup_name,adgroup_id,campaign_id,campaign_name,spend_90d
1851230994560354,,,,Literally the prettiest couch I have even seen and it’s MINE!  Link to the exact couch is in my bio! @Wayfair #wayfaircreator #wayfair,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,53865.38
1864469606181922,7606726165532790046,6681596403608044549,ENABLE,Linked it right in my shop my !! Under “home” or “TikTok” #wayfairfinds #burlwoodsideboard #burlwood,Spark_Sideboard_Broad,1845523675693186,1845522176114754,Evergreen VSA Broad Web,53616.16
1849868959296674,7521792120672341279,6806287636048528389,ENABLE,I’ve been waiting for it to come back in stock to get y’all the link !Comment  for the link! 😍#wayfairpartner #wayfair #wayfairfinds #affordablehomefinds #wayfairelevate #wayfaircreator #Ad @Wayfair,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,52710.83
1851968262919378,7579343064741711118,25739759,ENABLE,the coziest couch☁️✨   🔗 in bio @Wayfair #wayfair #cloudcouch #modularsofa #wayfairfinds #cozyhome,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,52647.1
1856220663963746,7575976693735640375,7217677586985141291,ENABLE,Girly things 💕 #wayfair #wayfairfinds #wardrobe #girlythings #girly,Spark_BedroomFurniture_Broad,1845522581635297,1845522176114754,Evergreen VSA Broad Web,52210.67
1848440973943889,7568857056422186253,7192995018443932715,ENABLE,"This rug makes me so freaking happy! As a part time decorator, I recommended this rug to a friend and O.M.G I loved it so much I got it for my home.  It looks good with almost any color palette, it’s durable and stays in place!  Direct Link: https://creatoriq.cc/3VSJrbI  LTK: https://liketk.it/5uQ88 #ad @Wayfair #WayfairElevate #Wayfair #Wayfaircreator #homedecor",Spark_Rugs_Broad,1845523570298946,1845522176114754,Evergreen VSA Broad Web,48645.65
1854221496449058,7592029449768553783,6793032138139026437,ENABLE,Replying to @Laila.Elisex  here’s the sink test! 🤝  #fyp #couch #wayfaircreator #wayfair #momsoftiktok @Wayfair,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,46855.29
1847148177628178,7555967682990984503,6793032138139026437,ENABLE,my literal dream couch 🥰☁️✨  couch 🔗 is in my b i o !!! #wayfair #cloudcouch #sectional #momof3 #wayfaircreator  @Wayfair,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,45616.06
1857666541272081,7608246258607639822,6806073100385174533,ENABLE,I’m in loveee 🤍😌✨ @Wayfair #wayfairfinds #accentchair #cozyhome #livingroomdecor #fyp,Spark_Chairs_Broad,1845522371045474,1845522176114754,Evergreen VSA Broad Web,42870.05
1859393686525970,7613947747556740382,7554831408167568439,ENABLE,The Scarlet dresser from @Wayfair is one of my favorite neutral furniture pieces 🤎 The warm wood tone and classic design make it so easy to style… and right now it’s on sale! 🔗 in my Linktree. #w#wayfairw#wayfairfindsn#neutralhomeh#homeinspodresser,Spark_Dresser_Broad,1845523018575154,1845522176114754,Evergreen VSA Broad Web,42508.79
1856121606084625,7483937181543714090,6851280450779005958,ENABLE,Yup I’m obsessed with my new couch lol #wayfair #wayfairfinds,Spark_Couches_Broad_2,1848415167854594,1845522176114754,Evergreen VSA Broad Web,41395.25
1856775853836321,7598299067118079246,6805368550510707717,ENABLE,"The swivel, easy to clean, comfy stools we were dreaming of! @Wayfair #wayfair #WayfairElevate #WayfairCreator #ad",Spark_Stools_Broad,1845523751867410,1845522176114754,Evergreen VSA Broad Web,40188.55
1860555394543777,7614602403249261838,6762318091773051910,ENABLE,Girl to girl… GET THE COUCH. #wayfair #wayfaircouch #cloudcouch #girl #homedecor @Wayfair,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,38666.56
1863102859544609,7628407607346203935,6745021104051979269,ENABLE,This upgrade was LONG overdue 🫣 Now someone tell me how to make sure my kids’ shoes actually ended up back in here everytime 😅🙏🏼 @Wayfair  Shop on my LTK Rebecca_Shugart #wayfairfinds #wayfairhome #wayfairfurniture #mudroom #mudroominspo,Spark_ShoeStorage_Broad,1845523647532082,1845522176114754,Evergreen VSA Broad Web,35331.61
1856774663929026,7603125192503643406,7005642911015158789,ENABLE,Replying to @nakia Rickye Oak Trestle Table from @Wayfair  #blackmenoftiktok #housetohome #interiordesign #wayfairfinds,Spark_Tables_Broad,1845523804088658,1845522176114754,Evergreen VSA Broad Web,34680.05
1850051728734289,7476641950624517422,7198702630285657131,ENABLE,The Perfect Arch Mirror 🤍✨ It looks amazing in my apartment! #archmirror #wayfair #floormirror #archedmirror #mirror #homefinds #homedecor #livingroomdecor #homedecorideas #livingroominspo #mirrorchallenge #moderndecor #neutraldecor #chicdecor #jossandmain #mirrormirror #wayfairfinds,Spark_Mirrors_Broad,1845523389219042,1845522176114754,Evergreen VSA Broad Web,31939.9
1853236864556129,7572263848514768158,6876866402961146885,ENABLE,✨What I bought vs how I styled it ✨ @Wayfair edition. These bar stools were the perfect crossover for both aesthetic and functionality!  #wayfair #barstool #kitchen #homedecor #interiordesign,Spark_Stools_Broad,1845523751867410,1845522176114754,Evergreen VSA Broad Web,31464.31
1866465439035633,7644036236897701134,6884781572626875397,ENABLE,The most comfortable couch☁️ So easy to put together & the cushion covers are washable! @Wayfair #couchtok #cloudcouch #furniture #homeinspo #apartmentdecor,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,28589.1
1863824367885441,7626495778508279053,6801253281164379142,ENABLE,"Slowly turning our new home into a cozy, elevated space, one piece at a time. These cream colored bar stools from @Wayfair brought our kitchen together in the softest way 🤍 #homedecor #diningchairs #decoratewithme #wayfair",Spark_Stools_Broad,1845523751867410,1845522176114754,Evergreen VSA Broad Web,28111.42
1848804027054209,7468124371639438635,6853494033194845189,ENABLE,The dining set at my new place came out sooooo good! #homedecor @Wayfair #lachiccouture,Spark_Tables_Broad,1845523804088658,1845522176114754,Evergreen VSA Broad Web,27692.01
1857586270877906,7607978653158247711,8037674,ENABLE,& it’s on sale!!!! 🤎 linked in my bio!! @Wayfair #interiordesign #homedecor,Spark_Sideboard_Broad,1845523675693186,1845522176114754,Evergreen VSA Broad Web,27361.89
1864472487983506,7632389131947003150,6793032138139026437,ENABLE,8 months later and we STILL love this couch!! 🤩☁️ 🔗 for this couch is in my b i o  #wayfair #wayfaircreator #sectional #wayfairfinds @Wayfair,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,26339.53
1858112130173041,7591546984205405460,7150866132245087237,ENABLE,"I’ve been trying to find the right shoe cabinet for my entryway because shoes laying around on the ground was starting to make me mad. I finally found the perfect one on @Wayfair Canada and it turned out so much better than I could’ve ever imagined. Seriously, it changes the look of your hallways instantly. It doesn’t fit many shoes, but for a single guy it works.  #homeorganization #storagehacks #interiordesign #organizedhome #homeimprovement",Spark_ShoeStorage_Broad,1845523647532082,1845522176114754,Evergreen VSA Broad Web,25441.04
1868256426875586,7652053827574648077,7624624330496066573,ENABLE,"A dresser can completely change the feel of a room, and this one did exactly that 🤎✨ I love the warm oak finish, rounded corners, and beautiful gold hardware. It adds so much style while giving me plenty of storage to keep everything organized. Definitely one of my favorite bedroom upgrades lately! Comment SHOP for links. 🤍 #WayfairElevate #WayfairCreator #ad #wayfair #ad @wayfair https://liketk.it/6fXfe_wcp_lifeinwaheaven_dresser_broad",Spark_Dresser_Broad,1845523018575154,1845522176114754,Evergreen VSA Broad Web,25355.56
1857493267655986,7607919138656324878,7518033885646259214,ENABLE,The house was all quiet when the sale packages started to arrive…as the tale goes.   @Wayfair  🔗 in my LTK.  #homefinds #livingroom  #classichome #wayfairfinds #cozyhome,Spark_Chairs_Broad,1845522371045474,1845522176114754,Evergreen VSA Broad Web,25272.33
1860755150534690,7615680331911417118,7378306014712677419,ENABLE,"@Wayfair I am in LOVE!!!! I cannot believe how easy it was to put this together. If I can do it, anyone can do it🤣  #wayfairfinds #couch #furniture #apartmentdecor #newhome",Spark_Couches_Broad_2,1848415167854594,1845522176114754,Evergreen VSA Broad Web,24804.18
1850242684527634,7573841650011606302,6746601356020597765,ENABLE,Sensational 🥰 couch linked in biooo @Wayfair #wayfair #wayfairelevate #wayfaircreator #livingroom #cloudcouch,Spark_Couches_Broad_2,1848415167854594,1845522176114754,Evergreen VSA Broad Web,24473.53
1856134226717778,7581233497990303007,6919236017884447750,ENABLE,style my TV console with me #homedecor #tvconsole #wayfaircreator,Spark_TVConsoles_Broad,1845523953643697,1845522176114754,Evergreen VSA Broad Web,24297.66
1856120117911586,7600215004004060446,6844183930443826182,ENABLE,A year later and we still love our @Wayfair Sectional! #wayfairfinds #apartmentfinds #wayfaircouch #fyp,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,23548.67
1852256682475602,7586452558936427790,7080292694802875438,ENABLE,I will never stop talking about my @Wayfair couch. I spent a lot of time and research to pick this out because I wanted to create a living room I actually wanted to be in. So glad I went with this purchase. #wayfair #ad #wayfaircreator #creatorsearchinsight #TikTokCreatorSearchInsightsIncentive,Spark_Couches_Broad_2,1848415167854594,1845522176114754,Evergreen VSA Broad Web,22560.41
1854508101905601,7578664403109678349,7528670222170833934,ENABLE,"Loving my new Mercer41 rechargeable LED sconces from @Wayfair ✨ Easy install, perfect vibe. . . . . #wayfair #wayfairfinds #homedecor #blackfridaydeals #wallsconces",Spark_Lighting_Broad,1845523271349393,1845522176114754,Evergreen VSA Broad Web,22558.11
1856846773221378,7603472499367628046,7339743283512853546,ENABLE,Cozy vibes with wayfair products✨ 3 months of no regrets ✨ @Wayfair  #cozyhome #wayfairfinds #wayfairaffiliate #paratii #aesthetichomedecor,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,22008.68
1858041513840962,7608014034251697438,6918839791866938373,ENABLE,I stopped using those kitchen mat sets and switched to one long runner instead… and I’ll never go back 😍 From @Wayfair - linked in my bio #wayfair #wayfaircreator #kitchendecor #apartmentdecor #homestyling,Spark_Rugs_Broad,1845523570298946,1845522176114754,Evergreen VSA Broad Web,21715.69
1863825106825329,7623772442305039646,6778151391128732677,ENABLE,Obbsessed with these barstools from @Wayfair !! ✨ Linked in my bio! #apartmentdinspo #kitchen #counterstools #wayfair #wayfairfinds,Spark_Stools_Broad,1845523751867410,1845522176114754,Evergreen VSA Broad Web,21678.11
1849867209521234,7568554858488286494,6728150478016889862,ENABLE,final touches to the bedroom 🤍🌿✔️ #dresser #bedroom #wayfair #decor #furniture @Wayfair 7 drawers dresser,Spark_Dresser_Broad,1845523018575154,1845522176114754,Evergreen VSA Broad Web,21227.19
1858671332727809,7608650247417384206,7182236610479342638,ENABLE,it’s even better at night! @Wayfair #ad #sponsoredbywayfair #linkinbio #decor,Spark_lighting_Broad_2,1851727732828481,1845522176114754,Evergreen VSA Broad Web,21190.74
1859841369126225,7531778912880282893,6671956109273989125,ENABLE,Best purchase we have ever made for our home ☁️ @Wayfair #cloudcouch #wayfair #couch #kidfriendly #petfriendly #momtok #furniture #cloudcouchdupe #wayfairfinds #momsoftiktok #relatablemomcontent #dreamcouch,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,20966.59
1867451895041170,7608361566576053534,7325283261009544235,ENABLE,I’m so excited!! I love it!! And it arrived assembled!! @Wayfair @wayfairprofessional #newfurniture #wayfairfinds #fypシ #entrywaydecor #homedecorinspo _search_beachcrest_painswick_endtable_broad,Spark_Tables_Broad,1845523804088658,1845522176114754,Evergreen VSA Broad Web,20911.03
1855669871048833,7597969942763277598,6797107071324062726,ENABLE,in love with these barstools from @Wayfair 🥰 so cute and chic 😭 the velvet is everything 😍🖤  #wayfairfinds #wayfair #homedecor #barstools,Spark_Stools_Broad,1845523751867410,1845522176114754,Evergreen VSA Broad Web,20258.13
1857301426327794,7605362084355886350,7433429967016723499,ENABLE,So impressed with this bed from Wayfair! Linked in my bio on my LTK 🤍 #homedecor #homeinspo #affordablefurniture #bedroom #anaupholsteredwingback @Wayfair,Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,19903.53
1857387383052353,7592005832653557006,6733630971965162501,ENABLE,We’re no longer tripping over shoes in 2026. Check out my Wayfair Storefront for direct link to these finds. Link in bio  @Wayfair #wayfaircreator,Spark_ShoeStorage_Broad,1845523647532082,1845522176114754,Evergreen VSA Broad Web,19850.89
1848804030933025,7560114240103681310,7488995641474761759,ENABLE,The perfect coffee table from @Wayfair. https://creatoriq.cc/42Cq9uX #ad #wayfair #wayfairfinds #wayfaircreator #fyp,Spark_Tables_Broad,1845523804088658,1845522176114754,Evergreen VSA Broad Web,19835.2
1858567561247921,7612505001310620958,7089131140628005931,ENABLE,"If these accent chairs survive 3 dogs and only took 2 minutes to assembe, I’m sold! Wayfair Verified = easy assembly + real life durability @Wayfair #fyp #wayfair #wayfairpartner #wayfaircreator #accentchair",Spark_Verified_Broad,1851727769933986,1845522176114754,Evergreen VSA Broad Web,19219.67
1849881713375233,7558195312020540727,6817105077292696582,ENABLE,"This Arched Modular Console from @wayfair is a total showstopper. The wait was worth it!!! . . . I'm absolutely in awe of how sleek and aesthetically pleasing this piece is. It's giving custom-built TV wall energy can't wait to style it with accessories. Comment ""console table"" for links to shop. #wayfairhome  #tvconsole #wayfair #homedecor #hometok",Spark_TVConsoles_Broad,1845523953643697,1845522176114754,Evergreen VSA Broad Web,18280.8
1857668568989714,7605383295873977614,25739759,ENABLE,My cozy reading chair🤍   🔗’d in bio💓@Wayfair #wayfair #wayfairfinds #readingchair #oversizedchair #wayfaircreator,Spark_Chaise_Broad,1845522335696993,1845522176114754,Evergreen VSA Broad Web,17567.15
1864451257774673,7610297891898264862,6805768767936627717,ENABLE,My stunning console from @Wayfair is ready for Spring. 🦢 Lahey 93” solid wood console table ✨ #wayfairfinds #wayfairfurniture #wayfaircreator #wayfair #wayfairfind,Spark_TVConsoles_Broad,1845523953643697,1845522176114754,Evergreen VSA Broad Web,16958.24
1863102870179889,7628407165962784013,6642533968355442694,ENABLE,"#ad LINK IN BIO!!! I’m so happy every time I enter now 🥹🚪👟#Wayfair, #WayfairCreator @Wayfair",Spark_ShoeStorage_Broad,1845523647532082,1845522176114754,Evergreen VSA Broad Web,16733.24
1859395954083858,7612818820629155085,6804949369412092934,ENABLE,Oversized mirrors >> art work • • • • • • • • •  #Wayfaircreator #wayfair @wayfair #mirror #homeimprovement,Spark_Mirrors_Broad_2,1851727743997025,1845522176114754,Evergreen VSA Broad Web,16597.99
1850961936313489,7579863896731798798,301203,ENABLE,I love this couch so much! #wayfair #couch #homefinds #wayfaircouch @Wayfair,Spark_Couches_Broad_2,1848415167854594,1845522176114754,Evergreen VSA Broad Web,16489.42
1860745725081650,7617194622258859295,7554831408167568439,ENABLE,"This upholstered wingback bed from @Wayfair is such a beautiful neutral piece 🤍 The linen texture gives it that elevated European look I love, and it instantly makes the whole bedroom feel more high-end. Sharing it because it’s currently on clearance! Linked on my LTK. #Wayfair #WayfairCreator #WayfairFinds #BedroomInspo #NeutralHome",Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,16305.57
1863815672723489,7629404120784309518,6697743029070513158,ENABLE,"The most asked about chairs in our home! I adore these chairs and love the traditional, tailored look. The color is “beige” and they are the most gorgeous creamy white in person! Linked in my ShopMy🤍 @Wayfair #upholsteredchair #livingroom #interiordesign #traditionalhome #homedecorating",Spark_Chairs_Broad,1845522371045474,1845522176114754,Evergreen VSA Broad Web,16179.23
1845524117229586,7525834560387468599,6816513572233020421,ENABLE,#viral #fluffy #chaise #comecleanwithme #cleantok #clean #fyp #howto,Spark_Chaise_Broad,1845522335696993,1845522176114754,Evergreen VSA Broad Web,15739.82
1871450379905090,7638624531493539085,6701357898674504709,ENABLE,Movie night went hard with the ottoman bed 🙂‍↕️🙂‍↕️ #wayfair #sectional #wayfairsectional @Wayfair _search_bri_yarbs_couches_broad_LF,Spark_Couches_Broad_2_LF,1871339910950129,1871338571302274,Evergreen VSA Broad Web LF,15723.36
1848419023800545,7487674664429341983,7033562270416241669,ENABLE,Replying to @Braids @Wayfair dayum sectional,Spark_Couches_Broad_2,1848415167854594,1845522176114754,Evergreen VSA Broad Web,15261.77
1847893646882882,7561820953370430733,6975526164401505285,ENABLE,✨The sweetest little touch for my daughter’s room 💕 This pink nightstand is giving princess dreams and keeps all her bedtime favorites close by 👑🌸 Click the link in my bio to purchase! 💖 @Wayfair  #Wayfair #WayfairCreator #wayfairelevate #ad #wayfairfinds,Spark_BedroomFurniture_Broad,1845522581635297,1845522176114754,Evergreen VSA Broad Web,15189.89
1845524395520082,7521920661187480862,7198702630285657131,ENABLE,Love the design of this dresser — so minimal and sleek! 🤍 Comment if you want the link! @Wayfair #dresser #wayfairfind #bedroomdecor #moderndresser #affordabledresser #blackdresser #bedroominspo #modernhomedecor #furniture #interiordesign #minimaldecor #storage #organization #wayfairfurniture #apartmentseries,Spark_Dresser_Broad,1845523018575154,1845522176114754,Evergreen VSA Broad Web,15117.6
1859575642807426,7614199784693452063,145140459093340160,ENABLE,"My last rug was too colorful and busy, my brain couldn’t handle 😆 I searched and searched and found THE one. The perfect oatmeal, neutral rug that hides all the things and has amazing texture. I’m obsessed to say the least. #rugs #wayfair #wayfairpartner #wayfaircreator #wayfairelevate @Wayfair",Spark_Rugs_Broad,1845523570298946,1845522176114754,Evergreen VSA Broad Web,14962.22
1845524347095153,7539704934816615735,7042448908064211974,ENABLE,Click link in bio to shop Wayfair Bathroom Cabinet! #wayfair #wayfaircreator @Wayfair #homedecor #bathroomorganization #apartmentdecor,Spark_Bathroom_Broad,1845522878358657,1845522176114754,Evergreen VSA Broad Web,14672.22
1854851486926881,7549755865914543415,6731804738486289413,ENABLE,Replying to @Britt 🤍 here are the rug details! Rug is from @Wayfair ! #homedesign #interiordesign #rugs #homeinspo #home,Spark_Rugs_Broad,1845523570298946,1845522176114754,Evergreen VSA Broad Web,14429.12
1858033422395442,7600431326994386207,7550527306117252110,ENABLE,Spa bathroom 🙌 everything in this video is linked in bio from @Wayfair  #spabathroom #bathroom #Home #bathroomremodel #wayfair,Spark_Bathroom_Broad,1845522878358657,1845522176114754,Evergreen VSA Broad Web,14317.73
1860668904642753,7618649699267972383,7072754638017954862,ENABLE,"Can’t over this dresser in my girls room from @Wayfair, the prettiest wood tone 😍 Checkout my wayfair storefront in my bio for link  #wayfair #wayfaircreator #wayfairelevate #ad",Spark_Dresser_Broad,1845523018575154,1845522176114754,Evergreen VSA Broad Web,14033.9
1851967797544098,7581348114137713950,5165712,ENABLE,Replying to @mellymellsx   #apartmenttour #apartmentdecor #homefinds @Wayfair #wayfairfinds,Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,13203.14
1856768477919249,7604566514037017886,6805311682291008517,ENABLE,SO beyond happy with these beautiful chairs!!!! Up next: dining table 😍🤎 #homefinds #cozyhome #cozyhomeaesthetic #cozyhomefinds #homeessentials @Wayfair,Spark_Chairs_Broad,1845522371045474,1845522176114754,Evergreen VSA Broad Web,12895.4
1864471752955089,7636476374424784158,6876179008767067142,ENABLE,"Replying to @Mangwi Emilda, RN for reference I am 5’8 tall. It’s the Tolzman sectional sofa on wayfair @Wayfair #sectional #dreamcouch #mostcomfortablecouch #fyp #wayfairfinds",Spark_Couches_Broad_2,1848415167854594,1845522176114754,Evergreen VSA Broad Web,12333.51
1855770126058609,7592774417864854815,7585385674900521997,ENABLE,"The perfect shoe storage cabinet, fits up to 24 pairs of shoes (including your boyfriend’s sneakers) 👟  @Wayfair 🤎 Find this on my LTK, link in bio ✨ #shoestorage #entryway #apartmenttour #interiordesign #fyp",Spark_ShoeStorage_Broad,1845523647532082,1845522176114754,Evergreen VSA Broad Web,12024.45
1863748363142370,7607592820274236685,7433429967016723499,ENABLE,& the queen is only $300! One of my favorite wayfair finds! 🫶🏻 #homedecor #homeinspo #bedroom #furniture #affordabledecor,Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,11843.18
1853589071276466,7584806336999722253,6960781719646831621,ENABLE,"#advertising  Wayfair mirrors for the win ✨ Still in love with this project we worked on this year. We had the vision of creating a hallway of mirrors, and Wayfair had exactly what we needed. One of my favorite transformations to date. #Wayfair #mirror #hallwaydecor #hallwaydesign      @Wayfair",Spark_Mirrors_Broad,1845523389219042,1845522176114754,Evergreen VSA Broad Web,11794.15
1856217761162289,7595991617824165151,6812678388873348102,ENABLE,my new favorite @wayfair find 🤎  started 2026 by decluttering - organized all my skincare in this distressed wooden wall-mounted cabinet 🫶🏼  🤎 what do you guys think?!  DIRECT LINK: https://liketk.it/5Mnjp Linked lots of other home organization and decluttering finds.  #wayfair   #wayfairfinds #homedecor #organization #skintok,Spark_Bathroom_Broad,1845522878358657,1845522176114754,Evergreen VSA Broad Web,11763.02
1854137443862609,7589842246309006623,6994088042952770565,ENABLE,i love these barstools so much from @Wayfair 🥹😍😍 the barbie pink i wanted 💕 #ad #wayfaircreator #wayfair #wayfairelevate #barstools,Spark_Stools_Broad,1845523751867410,1845522176114754,Evergreen VSA Broad Web,11723.4
1851612303861906,7577878305244761374,6811597056010241030,ENABLE,still loving these @Wayfair media stands! #wayfair #wayfaircreator #organicmodern #neutralaesthetic #neutralhomedecor #traditionalhome #interiordesign  #neutralhome #Itkhome #amazonmusthaves #livingroomdecor,Spark_TVConsoles_Broad,1845523953643697,1845522176114754,Evergreen VSA Broad Web,11621.52
1855028704169170,7572719464207174942,6905115070246683654,ENABLE,"I’ve been so impressed with this wood console from Wayfair. It looks like something you’d find at Pottery Barn, but the price is so much better — and the quality in person is amazing. It’s solid, sturdy, and such a timeless piece for any space. Comment SHOP for the link + follow for more affordable home finds! @Wayfair  #wayfair #wayfairelevate #consoletable #consoletabledecor #consoletablestyling",Spark_TVConsoles_Broad,1845523953643697,1845522176114754,Evergreen VSA Broad Web,11615.03
1851243860487265,7581126011757006094,6975526164401505285,ENABLE,"#ad ✨ I swear this oversized arched mirror transformed my whole bedroom 😍 It makes the space look bigger, brighter, and SO aesthetic. If you’ve been wanting that luxury look without the luxury price… this is your sign. 🤍 @Wayfair  Click the link in my bio to shop it + all my fave Wayfair finds on my storefront! ✨ #wayfair #wayfaircreator #wayfairelevate #fyp",Spark_Mirrors_Broad,1845523389219042,1845522176114754,Evergreen VSA Broad Web,11613.89
1857301029147937,7605980812692983070,7389999309020349482,ENABLE,Replying to @SOUTHERNBOUJIEECHIC Find the 🔗 to this bed at the 🔝 or use this: https://creatorlink.shop/4qj83Hj @Wayfair  #wayfair #wayfairfurniture #bedding #beds,Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,11529.11
1871342278774082,7555967682990984503,6793032138139026437,ENABLE,my literal dream couch 🥰☁️✨  couch 🔗 is in my b i o !!! #wayfair #cloudcouch #sectional #momof3 #wayfaircreator  @Wayfair _latituderun_cloud_couch_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,11229.11
1871342306656354,7531597888518917390,6809066020629251078,ENABLE,Final reveal of my living room plus dining area NYCHA  remodel @Wendy Ortiz _search_latituderun_nyerere_couch_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,11168.75
1849335010348225,7568271018934979854,6774020598218802182,ENABLE,"Still loving my white kitchen, but this fixture gives it that warm, lived-in feel. Wayfair comes through again! #thetidytrendy #wayfaircreator #wayfairelevate #ad #wayfair  @Wayfair",Spark_Lighting_Broad,1845523271349393,1845522176114754,Evergreen VSA Broad Web,11075.45
1868268407210066,7648050779244317983,6993021683327271942,ENABLE,I’m such an “eat at the table” kind of girl and it’s been too long without one!! barstools + island are @Wayfair #WayfairCreator #Wayfair #apartmentdecor #homeimprovement #homedecor _wcp_graciefriedl_upgradedbarstools_broad,Spark_Stools_Broad,1845523751867410,1845522176114754,Evergreen VSA Broad Web,10924.68
1850414185577570,7537115239599459639,7458322630689768490,ENABLE,it’s perfect 💘 #vanity #decor #sos #fyppppppppppppppppppppppp,Spark_MakeupVanities_Broad_2,1845522212311074,1845522176114754,Evergreen VSA Broad Web,10780.93
1865913631586402,7641411546219941133,6722923786466034693,ENABLE,"Just a backyard, burgers, and the people you love🤍🍔✨ Nothing fancy…just good food on the grill, kids wanting to hang out with us, music playing in the background, and slowing down together out on the lanai.  These are the kinds of nights I know we’ll remember forever. We’ve completely transformed our outdoor space with pieces from Wayfair and it’s officially become the heart of our summer hosting season 🇺🇸☀️ #WayfairPartner #Wayfair #BackyardVibes #OutdoorFurniture #FloridaLiving",GTM_AmericanSummer_vsa,1851726852802577,1845522176114754,Evergreen VSA Broad Web,10715.28
1860570206231586,7614723424144936223,6808394362306151429,ENABLE,A @Wayfair find 😍 “Presque TV stand in satin walnut” #homedecor #furnitureshopping #wayfairfinds #wayfairfurniture #apartmentdecor,Spark_TVConsoles_Broad,1845523953643697,1845522176114754,Evergreen VSA Broad Web,10688.83
1849067058412625,7572043971061370120,6807078140792964102,ENABLE,My NEW VANITYYY🎀🥹so excited for the grwmm videos!!!#makeupvanity #DIY #buildwithme #vanitytable @wayfairprofessional,Spark_MakeupVanities_Broad_2,1845522212311074,1845522176114754,Evergreen VSA Broad Web,10571.18
1866466516051234,7638474174532570398,7628425248530170893,ENABLE,"😍 This couch instantly upgraded my space  🤍 I love the neutral color and modern vibe — exactly what I was looking for @Wayfair 🖇️ Mahwah 98"" Chenille Square Arm Sofa L-Shape Convertible Sectional Couches Sofas with Storage Chaise By Latitude Run #wayfair #wayfaircreator #home #livingroom #couch",Spark_Couches_Broad,1845521829995602,1845522176114754,Evergreen VSA Broad Web,10499.77
1854214793094786,7592644541472083213,6786055069499393030,ENABLE,So glad I got this bed 🤍 @Wayfair  #fyp #explore #trending #content,Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,10229.57
1867448967259553,7607451489124109598,6633267681142800390,ENABLE,I’m not gonna lie I like it ☺️😜🙌 #convertibletable #billards #pooltable #datenight #wayfair _search_americanlegend_hampton_3in1_table_broad,Spark_Tables_Broad,1845523804088658,1845522176114754,Evergreen VSA Broad Web,10153.42
1848538156800001,7500684071270665518,6975526164401505285,ENABLE,"Simple. Soft. Perfect 🔥😍 @Wayfair ,Your dream girl bed! 🎀. Click the 🔗 in my bio to purchase! 🤭  #fireplacebed #bedroomideas #bedroomdecor #decor #blackgirlluxury #headboard #bedroomfurniture #homefurniture #homedecor #luxuryhome #luxuryliving #asthetic #wayfair #wayfaircreator #bedroominspo",Spark_Bed_Broad,1845522569316737,1845522176114754,Evergreen VSA Broad Web,10042.13
1867447736293649,7607246095940324639,6776076464279700486,ENABLE,"✨Linked in Bio ✨$4,200 vs $237!  Found an Arhaus entryway table dupe that’s REAL wood and gives the same high-end look on @Wayfair for less. Mom budget approved! #arhausdupe #entrywaytable #consoletable #budgetdecor #luxuryforless  _search_millwoodpines_63_solidwood_console_table_broad",Spark_TVConsoles_Broad,1845523953643697,1845522176114754,Evergreen VSA Broad Web,10040.28
1856853817499729,7602725624200858910,6988513722109674502,ENABLE,my new vanity from @Wayfair so tea 🤍✨ 💋 #fyp #makeup #vanitytour #viral,Spark_MakeupVanities_Broad_2,1845522212311074,1845522176114754,Evergreen VSA Broad Web,9942.67
1871342306654242,7579343064741711118,25739759,ENABLE,the coziest couch☁️✨   🔗 in bio @Wayfair #wayfair #cloudcouch #modularsofa #wayfairfinds #cozyhome _search_latituderun_nyerere_couch_broad_LF,Spark_Couches_Broad_LF,1871339896643714,1871338571302274,Evergreen VSA Broad Web LF,9921.04
